pt1filt_X,pt1filt_Y,pt1filt_Z,pt2filt_X,pt2filt_Y,pt2filt_Z,pt3filt_X,pt3filt_Y,pt3filt_Z
8.772527,1.270794,4.764851,8.753948,2.095963,4.676045,8.724340,0.116790,4.768634
8.772552,1.262018,4.764954,8.754311,2.087251,4.675390,8.724351,0.116836,4.768713
8.772573,1.253227,4.765054,8.754653,2.078521,4.674725,8.724362,0.116882,4.768792
8.772593,1.244421,4.765151,8.754975,2.069772,4.674049,8.724373,0.116928,4.768872
8.772611,1.235601,4.765246,8.755278,2.061005,4.673362,8.724383,0.116975,4.768954
8.772627,1.226766,4.765338,8.755562,2.052220,4.672666,8.724394,0.117023,4.769036
8.772643,1.217916,4.765429,8.755827,2.043416,4.671960,8.724405,0.117071,4.769119
8.772659,1.209053,4.765516,8.756076,2.034594,4.671243,8.724415,0.117120,4.769204
8.772674,1.200175,4.765601,8.756307,2.025753,4.670518,8.724425,0.117170,4.769289
8.772690,1.191283,4.765684,8.756522,2.016895,4.669782,8.724436,0.117220,4.769375
8.772708,1.182377,4.765765,8.756722,2.008018,4.669038,8.724446,0.117271,4.769463
8.772726,1.173458,4.765843,8.756906,1.999124,4.668284,8.724456,0.117322,4.769551
8.772746,1.164525,4.765919,8.757076,1.990211,4.667521,8.724466,0.117374,4.769641
8.772768,1.155579,4.765992,8.757233,1.981280,4.666750,8.724476,0.117426,4.769731
8.772793,1.146619,4.766063,8.757377,1.972331,4.665970,8.724486,0.117479,4.769822
8.772820,1.137646,4.766132,8.757508,1.963365,4.665181,8.724496,0.117533,4.769915
8.772850,1.128660,4.766199,8.757628,1.954380,4.664384,8.724506,0.117587,4.770008
8.772883,1.119661,4.766263,8.757736,1.945378,4.663579,8.724516,0.117642,4.770103
8.772919,1.110649,4.766325,8.757834,1.936358,4.662766,8.724525,0.117698,4.770198
8.772959,1.101624,4.766385,8.757923,1.927320,4.661945,8.724535,0.117754,4.770295
8.773003,1.092587,4.766442,8.758002,1.918265,4.661117,8.724545,0.117810,4.770393
